FREQ,Re(V(VBN)),Im(V(VBN)),Re(V(XOTA:TAIL)),Im(V(XOTA:TAIL)),Re(V(XOTA:D)),Im(V(XOTA:D)),Re(V(VSS)),Im(V(VSS)),Re(V(VDD)),Im(V(VDD)),Re(V(OUT)),Im(V(OUT)),Re(V(IN)),Im(V(IN))
5.88843655e+06,2.42100204e-06,3.04431324e-04,7.73573959e-01,-2.41055012e-03,-9.23468729e-03,-2.53937370e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90934152e-01,-3.37460008e-03,1.00000000e+00,0.00000000e+00
6.02559586e+06,2.53510105e-06,3.11521957e-04,7.73574159e-01,-2.46670671e-03,-9.23587524e-03,-2.59851830e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90935321e-01,-3.45322514e-03,1.00000000e+00,0.00000000e+00
6.16595002e+06,2.65457743e-06,3.18777716e-04,7.73574367e-01,-2.52417190e-03,-9.23711917e-03,-2.65904021e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90936544e-01,-3.53368308e-03,1.00000000e+00,0.00000000e+00
6.30957344e+06,2.77968464e-06,3.26202447e-04,7.73574586e-01,-2.58297621e-03,-9.23842174e-03,-2.72097146e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90937825e-01,-3.61601670e-03,1.00000000e+00,0.00000000e+00
6.45654229e+06,2.91068805e-06,3.33800082e-04,7.73574815e-01,-2.64315088e-03,-9.23978570e-03,-2.78434487e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90939167e-01,-3.70026981e-03,1.00000000e+00,0.00000000e+00
6.60693448e+06,3.04786555e-06,3.41574646e-04,7.73575055e-01,-2.70472788e-03,-9.24121394e-03,-2.84919399e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90940571e-01,-3.78648723e-03,1.00000000e+00,0.00000000e+00
6.76082975e+06,3.19150812e-06,3.49530258e-04,7.73575306e-01,-2.76773991e-03,-9.24270951e-03,-2.91555317e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90942042e-01,-3.87471484e-03,1.00000000e+00,0.00000000e+00
6.91830971e+06,3.34192046e-06,3.57671130e-04,7.73575568e-01,-2.83222045e-03,-9.24427555e-03,-2.98345755e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90943582e-01,-3.96499962e-03,1.00000000e+00,0.00000000e+00
7.07945784e+06,3.49942163e-06,3.66001575e-04,7.73575844e-01,-2.89820377e-03,-9.24591540e-03,-3.05294308e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90945194e-01,-4.05738961e-03,1.00000000e+00,0.00000000e+00
7.24435960e+06,3.66434573e-06,3.74526005e-04,7.73576132e-01,-2.96572492e-03,-9.24763253e-03,-3.12404656e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90946883e-01,-4.15193403e-03,1.00000000e+00,0.00000000e+00
7.41310241e+06,3.83704260e-06,3.83248935e-04,7.73576434e-01,-3.03481980e-03,-9.24943060e-03,-3.19680562e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90948651e-01,-4.24868323e-03,1.00000000e+00,0.00000000e+00
7.58577575e+06,4.01787858e-06,3.92174983e-04,7.73576749e-01,-3.10552513e-03,-9.25131340e-03,-3.27125880e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90950503e-01,-4.34768873e-03,1.00000000e+00,0.00000000e+00
7.76247117e+06,4.20723726e-06,4.01308876e-04,7.73577080e-01,-3.17787848e-03,-9.25328496e-03,-3.34744550e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90952441e-01,-4.44900330e-03,1.00000000e+00,0.00000000e+00
7.94328235e+06,4.40552032e-06,4.10655451e-04,7.73577427e-01,-3.25191834e-03,-9.25534942e-03,-3.42540605e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90954471e-01,-4.55268093e-03,1.00000000e+00,0.00000000e+00
8.12830516e+06,4.61314838e-06,4.20219656e-04,7.73577789e-01,-3.32768405e-03,-9.25751118e-03,-3.50518171e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90956597e-01,-4.65877688e-03,1.00000000e+00,0.00000000e+00
8.31763771e+06,4.83056186e-06,4.30006555e-04,7.73578169e-01,-3.40521593e-03,-9.25977483e-03,-3.58681471e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90958823e-01,-4.76734773e-03,1.00000000e+00,0.00000000e+00
8.51138038e+06,5.05822197e-06,4.40021329e-04,7.73578567e-01,-3.48455519e-03,-9.26214518e-03,-3.67034824e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90961153e-01,-4.87845138e-03,1.00000000e+00,0.00000000e+00
8.70963590e+06,5.29661164e-06,4.50269280e-04,7.73578983e-01,-3.56574405e-03,-9.26462722e-03,-3.75582651e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90963593e-01,-4.99214710e-03,1.00000000e+00,0.00000000e+00
8.91250938e+06,5.54623655e-06,4.60755831e-04,7.73579419e-01,-3.64882570e-03,-9.26722628e-03,-3.84329474e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90966149e-01,-5.10849557e-03,1.00000000e+00,0.00000000e+00
9.12010839e+06,5.80762624e-06,4.71486533e-04,7.73579875e-01,-3.73384434e-03,-9.26994780e-03,-3.93279921e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90968824e-01,-5.22755890e-03,1.00000000e+00,0.00000000e+00
9.33254301e+06,6.08133519e-06,4.82467066e-04,7.73580353e-01,-3.82084521e-03,-9.27279761e-03,-4.02438726e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90971626e-01,-5.34940066e-03,1.00000000e+00,0.00000000e+00
9.54992586e+06,6.36794403e-06,4.93703239e-04,7.73580854e-01,-3.90987464e-03,-9.27578173e-03,-4.11810735e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90974560e-01,-5.47408593e-03,1.00000000e+00,0.00000000e+00
9.77237221e+06,6.66806075e-06,5.05200998e-04,7.73581378e-01,-4.00098000e-03,-9.27890649e-03,-4.21400902e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90977632e-01,-5.60168134e-03,1.00000000e+00,0.00000000e+00
1.00000000e+07,6.98232199e-06,5.16966426e-04,7.73581926e-01,-4.09420983e-03,-9.28217855e-03,-4.31214301e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90980848e-01,-5.73225509e-03,1.00000000e+00,0.00000000e+00
1.02329299e+07,7.31139442e-06,5.29005748e-04,7.73582501e-01,-4.18961375e-03,-9.28560481e-03,-4.41256119e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90984216e-01,-5.86587700e-03,1.00000000e+00,0.00000000e+00
1.04712855e+07,7.65597610e-06,5.41325333e-04,7.73583102e-01,-4.28724261e-03,-9.28919255e-03,-4.51531666e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90987743e-01,-6.00261856e-03,1.00000000e+00,0.00000000e+00
1.07151931e+07,8.01679801e-06,5.53931695e-04,7.73583732e-01,-4.38714840e-03,-9.29294941e-03,-4.62046372e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90991436e-01,-6.14255294e-03,1.00000000e+00,0.00000000e+00
1.09647820e+07,8.39462561e-06,5.66831502e-04,7.73584392e-01,-4.48938439e-03,-9.29688332e-03,-4.72805797e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90995302e-01,-6.28575507e-03,1.00000000e+00,0.00000000e+00
1.12201845e+07,8.79026040e-06,5.80031576e-04,7.73585082e-01,-4.59400506e-03,-9.30100266e-03,-4.83815624e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90999351e-01,-6.43230165e-03,1.00000000e+00,0.00000000e+00
1.14815362e+07,9.20454168e-06,5.93538895e-04,7.73585805e-01,-4.70106619e-03,-9.30531616e-03,-4.95081672e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91003590e-01,-6.58227122e-03,1.00000000e+00,0.00000000e+00
1.17489755e+07,9.63834830e-06,6.07360600e-04,7.73586562e-01,-4.81062489e-03,-9.30983297e-03,-5.06609892e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91008029e-01,-6.73574419e-03,1.00000000e+00,0.00000000e+00
1.20226443e+07,1.00926006e-05,6.21503997e-04,7.73587354e-01,-4.92273960e-03,-9.31456267e-03,-5.18406372e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91012677e-01,-6.89280288e-03,1.00000000e+00,0.00000000e+00
1.23026877e+07,1.05682621e-05,6.35976561e-04,7.73588184e-01,-5.03747015e-03,-9.31951529e-03,-5.30477344e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91017544e-01,-7.05353160e-03,1.00000000e+00,0.00000000e+00
1.25892541e+07,1.10663421e-05,6.50785939e-04,7.73589052e-01,-5.15487778e-03,-9.32470135e-03,-5.42829179e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91022640e-01,-7.21801666e-03,1.00000000e+00,0.00000000e+00
1.28824955e+07,1.15878971e-05,6.65939955e-04,7.73589962e-01,-5.27502519e-03,-9.33013185e-03,-5.55468399e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91027976e-01,-7.38634647e-03,1.00000000e+00,0.00000000e+00
1.31825674e+07,1.21340336e-05,6.81446615e-04,7.73590914e-01,-5.39797654e-03,-9.33581831e-03,-5.68401674e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91033563e-01,-7.55861152e-03,1.00000000e+00,0.00000000e+00
1.34896288e+07,1.27059102e-05,6.97314109e-04,7.73591911e-01,-5.52379753e-03,-9.34177281e-03,-5.81635827e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91039413e-01,-7.73490452e-03,1.00000000e+00,0.00000000e+00
1.38038426e+07,1.33047403e-05,7.13550815e-04,7.73592955e-01,-5.65255542e-03,-9.34800798e-03,-5.95177842e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91045539e-01,-7.91532037e-03,1.00000000e+00,0.00000000e+00
1.41253754e+07,1.39317941e-05,7.30165306e-04,7.73594048e-01,-5.78431905e-03,-9.35453704e-03,-6.09034859e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91051953e-01,-8.09995631e-03,1.00000000e+00,0.00000000e+00
1.44543977e+07,1.45884021e-05,7.47166351e-04,7.73595192e-01,-5.91915891e-03,-9.36137384e-03,-6.23214186e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91058668e-01,-8.28891187e-03,1.00000000e+00,0.00000000e+00
1.47910839e+07,1.52759572e-05,7.64562922e-04,7.73596390e-01,-6.05714715e-03,-9.36853291e-03,-6.37723297e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91065700e-01,-8.48228904e-03,1.00000000e+00,0.00000000e+00
1.51356125e+07,1.59959183e-05,7.82364199e-04,7.73597644e-01,-6.19835766e-03,-9.37602942e-03,-6.52569837e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91073063e-01,-8.68019225e-03,1.00000000e+00,0.00000000e+00
1.54881662e+07,1.67498127e-05,8.00579572e-04,7.73598957e-01,-6.34286606e-03,-9.38387929e-03,-6.67761630e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91080772e-01,-8.88272849e-03,1.00000000e+00,0.00000000e+00
1.58489319e+07,1.75392399e-05,8.19218645e-04,7.73600331e-01,-6.49074980e-03,-9.39209922e-03,-6.83306676e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91088844e-01,-9.09000733e-03,1.00000000e+00,0.00000000e+00
1.62181010e+07,1.83658748e-05,8.38291248e-04,7.73601770e-01,-6.64208816e-03,-9.40070658e-03,-6.99213159e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91097295e-01,-9.30214102e-03,1.00000000e+00,0.00000000e+00
1.65958691e+07,1.92314713e-05,8.57807432e-04,7.73603277e-01,-6.79696233e-03,-9.40971969e-03,-7.15489453e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91106145e-01,-9.51924456e-03,1.00000000e+00,0.00000000e+00
1.69824365e+07,2.01378659e-05,8.77777482e-04,7.73604854e-01,-6.95545542e-03,-9.41915765e-03,-7.32144121e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91115410e-01,-9.74143577e-03,1.00000000e+00,0.00000000e+00
1.73780083e+07,2.10869818e-05,8.98211917e-04,7.73606505e-01,-7.11765255e-03,-9.42904049e-03,-7.49185922e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91125112e-01,-9.96883533e-03,1.00000000e+00,0.00000000e+00
1.77827941e+07,2.20808326e-05,9.19121499e-04,7.73608234e-01,-7.28364088e-03,-9.43938924e-03,-7.66623816e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91135269e-01,-1.02015669e-02,1.00000000e+00,0.00000000e+00
1.81970086e+07,2.31215272e-05,9.40517236e-04,7.73610044e-01,-7.45350966e-03,-9.45022579e-03,-7.84466969e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91145905e-01,-1.04397572e-02,1.00000000e+00,0.00000000e+00
1.86208714e+07,2.42112737e-05,9.62410388e-04,7.73611938e-01,-7.62735027e-03,-9.46157320e-03,-8.02724754e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91157040e-01,-1.06835362e-02,1.00000000e+00,0.00000000e+00
1.90546072e+07,2.53523845e-05,9.84812473e-04,7.73613921e-01,-7.80525631e-03,-9.47345552e-03,-8.21406757e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91168699e-01,-1.09330367e-02,1.00000000e+00,0.00000000e+00
1.94984460e+07,2.65472806e-05,1.00773527e-03,7.73615997e-01,-7.98732363e-03,-9.48589799e-03,-8.40522785e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91180907e-01,-1.11883953e-02,1.00000000e+00,0.00000000e+00
1.99526231e+07,2.77984978e-05,1.03119084e-03,7.73618170e-01,-8.17365040e-03,-9.49892706e-03,-8.60082866e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91193688e-01,-1.14497517e-02,1.00000000e+00,0.00000000e+00
2.04173794e+07,2.91086909e-05,1.05519149e-03,7.73620445e-01,-8.36433717e-03,-9.51257032e-03,-8.80097255e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91207070e-01,-1.17172492e-02,1.00000000e+00,0.00000000e+00
2.08929613e+07,3.04806401e-05,1.07974984e-03,7.73622826e-01,-8.55948690e-03,-9.52685677e-03,-9.00576442e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91221081e-01,-1.19910346e-02,1.00000000e+00,0.00000000e+00
2.13796209e+07,3.19172569e-05,1.10487878e-03,7.73625319e-01,-8.75920508e-03,-9.54181675e-03,-9.21531152e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91235750e-01,-1.22712584e-02,1.00000000e+00,0.00000000e+00
2.18776162e+07,3.34215897e-05,1.13059150e-03,7.73627928e-01,-8.96359975e-03,-9.55748201e-03,-9.42972356e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91251109e-01,-1.25580750e-02,1.00000000e+00,0.00000000e+00
2.23872114e+07,3.49968310e-05,1.15690148e-03,7.73630659e-01,-9.17278159e-03,-9.57388581e-03,-9.64911269e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91267189e-01,-1.28516427e-02,1.00000000e+00,0.00000000e+00
2.29086765e+07,3.66463236e-05,1.18382252e-03,7.73633518e-01,-9.38686398e-03,-9.59106300e-03,-9.87359361e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91284024e-01,-1.31521238e-02,1.00000000e+00,0.00000000e+00
2.34422882e+07,3.83735681e-05,1.21136872e-03,7.73636510e-01,-9.60596307e-03,-9.60905002e-03,-1.01032836e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91301650e-01,-1.34596846e-02,1.00000000e+00,0.00000000e+00
2.39883292e+07,4.01822302e-05,1.23955451e-03,7.73639642e-01,-9.83019788e-03,-9.62788512e-03,-1.03383026e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91320104e-01,-1.37744958e-02,1.00000000e+00,0.00000000e+00
2.45470892e+07,4.20761483e-05,1.26839463e-03,7.73642919e-01,-1.00596903e-02,-9.64760826e-03,-1.05787732e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91339424e-01,-1.40967324e-02,1.00000000e+00,0.00000000e+00
2.51188643e+07,4.40593421e-05,1.29790419e-03,7.73646350e-01,-1.02945653e-02,-9.66826134e-03,-1.08248208e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91359651e-01,-1.44265742e-02,1.00000000e+00,0.00000000e+00
2.57039578e+07,4.61360207e-05,1.32809858e-03,7.73649940e-01,-1.05349509e-02,-9.68988824e-03,-1.10765735e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91380828e-01,-1.47642052e-02,1.00000000e+00,0.00000000e+00
2.63026799e+07,4.83105918e-05,1.35899360e-03,7.73653698e-01,-1.07809783e-02,-9.71253488e-03,-1.13341623e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91402997e-01,-1.51098146e-02,1.00000000e+00,0.00000000e+00
2.69153480e+07,5.05876709e-05,1.39060537e-03,7.73657631e-01,-1.10327819e-02,-9.73624938e-03,-1.15977212e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91426207e-01,-1.54635963e-02,1.00000000e+00,0.00000000e+00
2.75422870e+07,5.29720916e-05,1.42295037e-03,7.73661746e-01,-1.12904996e-02,-9.76108210e-03,-1.18673870e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91450506e-01,-1.58257494e-02,1.00000000e+00,0.00000000e+00
2.81838293e+07,5.54689149e-05,1.45604545e-03,7.73666053e-01,-1.15542725e-02,-9.78708584e-03,-1.21432998e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91475944e-01,-1.61964782e-02,1.00000000e+00,0.00000000e+00
2.88403150e+07,5.80834411e-05,1.48990787e-03,7.73670560e-01,-1.18242455e-02,-9.81431580e-03,-1.24256026e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91502575e-01,-1.65759925e-02,1.00000000e+00,0.00000000e+00
2.95120923e+07,6.08212203e-05,1.52455522e-03,7.73675276e-01,-1.21005669e-02,-9.84282989e-03,-1.27144415e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91530453e-01,-1.69645077e-02,1.00000000e+00,0.00000000e+00
3.01995172e+07,6.36880645e-05,1.56000553e-03,7.73680211e-01,-1.23833890e-02,-9.87268866e-03,-1.30099661e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91559638e-01,-1.73622450e-02,1.00000000e+00,0.00000000e+00
3.09029543e+07,6.66900598e-05,1.59627719e-03,7.73685375e-01,-1.26728677e-02,-9.90395559e-03,-1.33123288e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91590190e-01,-1.77694314e-02,1.00000000e+00,0.00000000e+00
3.16227766e+07,6.98335797e-05,1.63338904e-03,7.73690778e-01,-1.29691630e-02,-9.93669714e-03,-1.36216859e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91622173e-01,-1.81863003e-02,1.00000000e+00,0.00000000e+00
3.23593657e+07,7.31252983e-05,1.67136030e-03,7.73696431e-01,-1.32724389e-02,-9.97098289e-03,-1.39381966e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91655653e-01,-1.86130913e-02,1.00000000e+00,0.00000000e+00
3.31131121e+07,7.65722046e-05,1.71021063e-03,7.73702346e-01,-1.35828637e-02,-1.00068857e-02,-1.42620239e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91690700e-01,-1.90500507e-02,1.00000000e+00,0.00000000e+00
3.38844156e+07,8.01816176e-05,1.74996011e-03,7.73708534e-01,-1.39006101e-02,-1.00444820e-02,-1.45933342e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91727387e-01,-1.94974317e-02,1.00000000e+00,0.00000000e+00
3.46736850e+07,8.39612015e-05,1.79062929e-03,7.73715007e-01,-1.42258548e-02,-1.00838517e-02,-1.49322975e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91765789e-01,-1.99554942e-02,1.00000000e+00,0.00000000e+00
3.54813389e+07,8.79189824e-05,1.83223912e-03,7.73721779e-01,-1.45587797e-02,-1.01250784e-02,-1.52790874e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91805987e-01,-2.04245059e-02,1.00000000e+00,0.00000000e+00
3.63078055e+07,9.20633651e-05,1.87481106e-03,7.73728862e-01,-1.48995710e-02,-1.01682499e-02,-1.56338812e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91848063e-01,-2.09047416e-02,1.00000000e+00,0.00000000e+00
3.71535229e+07,9.64031513e-05,1.91836699e-03,7.73736272e-01,-1.52484199e-02,-1.02134580e-02,-1.59968602e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91892105e-01,-2.13964842e-02,1.00000000e+00,0.00000000e+00
3.80189396e+07,1.00947558e-04,1.96292929e-03,7.73744022e-01,-1.56055226e-02,-1.02607988e-02,-1.63682091e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91938203e-01,-2.19000248e-02,1.00000000e+00,0.00000000e+00
3.89045145e+07,1.05706237e-04,2.00852081e-03,7.73752128e-01,-1.59710805e-02,-1.03103732e-02,-1.67481170e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91986453e-01,-2.24156625e-02,1.00000000e+00,0.00000000e+00
3.98107171e+07,1.10689298e-04,2.05516489e-03,7.73760605e-01,-1.63453004e-02,-1.03622865e-02,-1.71367765e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92036954e-01,-2.29437056e-02,1.00000000e+00,0.00000000e+00
4.07380278e+07,1.15907324e-04,2.10288538e-03,7.73769470e-01,-1.67283945e-02,-1.04166493e-02,-1.75343846e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92089809e-01,-2.34844712e-02,1.00000000e+00,0.00000000e+00
4.16869383e+07,1.21371401e-04,2.15170662e-03,7.73778741e-01,-1.71205808e-02,-1.04735772e-02,-1.79411421e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92145128e-01,-2.40382859e-02,1.00000000e+00,0.00000000e+00
4.26579519e+07,1.27093138e-04,2.20165347e-03,7.73788434e-01,-1.75220830e-02,-1.05331915e-02,-1.83572540e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92203024e-01,-2.46054858e-02,1.00000000e+00,0.00000000e+00
4.36515832e+07,1.33084691e-04,2.25275133e-03,7.73798569e-01,-1.79331311e-02,-1.05956191e-02,-1.87829296e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92263615e-01,-2.51864176e-02,1.00000000e+00,0.00000000e+00
4.46683592e+07,1.39358791e-04,2.30502611e-03,7.73809166e-01,-1.83539612e-02,-1.06609929e-02,-1.92183824e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92327025e-01,-2.57814381e-02,1.00000000e+00,0.00000000e+00
4.57088190e+07,1.45928771e-04,2.35850426e-03,7.73820243e-01,-1.87848160e-02,-1.07294521e-02,-1.96638300e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92393384e-01,-2.63909154e-02,1.00000000e+00,0.00000000e+00
4.67735141e+07,1.52808593e-04,2.41321278e-03,7.73831822e-01,-1.92259449e-02,-1.08011427e-02,-2.01194947e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92462826e-01,-2.70152288e-02,1.00000000e+00,0.00000000e+00
4.78630092e+07,1.60012879e-04,2.46917924e-03,7.73843926e-01,-1.96776041e-02,-1.08762173e-02,-2.05856028e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92535492e-01,-2.76547696e-02,1.00000000e+00,0.00000000e+00
4.89778819e+07,1.67556942e-04,2.52643175e-03,7.73856575e-01,-2.01400570e-02,-1.09548360e-02,-2.10623854e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92611530e-01,-2.83099413e-02,1.00000000e+00,0.00000000e+00
5.01187234e+07,1.75456817e-04,2.58499900e-03,7.73869795e-01,-2.06135746e-02,-1.10371663e-02,-2.15500778e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92691094e-01,-2.89811606e-02,1.00000000e+00,0.00000000e+00
5.12861384e+07,1.83729300e-04,2.64491025e-03,7.73883608e-01,-2.10984355e-02,-1.11233838e-02,-2.20489200e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92774345e-01,-2.96688573e-02,1.00000000e+00,0.00000000e+00
5.24807460e+07,1.92391979e-04,2.70619536e-03,7.73898041e-01,-2.15949261e-02,-1.12136723e-02,-2.25591566e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92861448e-01,-3.03734755e-02,1.00000000e+00,0.00000000e+00
5.37031796e+07,2.01463272e-04,2.76888475e-03,7.73913119e-01,-2.21033414e-02,-1.13082244e-02,-2.30810365e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.92952581e-01,-3.10954737e-02,1.00000000e+00,0.00000000e+00
5.49540874e+07,2.10962470e-04,2.83300947e-03,7.73928869e-01,-2.26239848e-02,-1.14072419e-02,-2.36148134e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.93047925e-01,-3.18353258e-02,1.00000000e+00,0.00000000e+00
5.62341325e+07,2.20909776e-04,2.89860113e-03,7.73945320e-01,-2.31571684e-02,-1.15109360e-02,-2.41607457e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.93147670e-01,-3.25935216e-02,1.00000000e+00,0.00000000e+00
