TIME,V(IN),V(OUT),V(VSS),V(VDD),V(A)
5.99129373e-06,1.44532420e+00,-4.12658113e-05,0.00000000e+00,3.30000000e+00,2.92135075e+00
5.99904437e-06,1.49399561e+00,-6.17365071e-05,0.00000000e+00,3.30000000e+00,2.82812523e+00
6.00028279e-06,1.50177682e+00,-6.94061579e-05,0.00000000e+00,3.30000000e+00,2.80918558e+00
6.00152121e-06,1.50955792e+00,-8.50681786e-05,0.00000000e+00,3.30000000e+00,2.78862766e+00
6.00399806e-06,1.52511792e+00,-1.03966807e-04,0.00000000e+00,3.30000000e+00,2.74018960e+00
6.00647491e-06,1.54067184e+00,-1.46668557e-04,0.00000000e+00,3.30000000e+00,2.67679418e+00
6.00895176e-06,1.55621591e+00,-3.30939780e-05,0.00000000e+00,3.30000000e+00,2.57781583e+00
6.00924554e-06,1.55805877e+00,4.60706425e-05,0.00000000e+00,3.30000000e+00,2.56145168e+00
6.00953932e-06,1.55990144e+00,1.66340231e-04,0.00000000e+00,3.30000000e+00,2.54392280e+00
6.01012688e-06,1.56358615e+00,8.40740850e-04,0.00000000e+00,3.30000000e+00,2.50130063e+00
6.01071444e-06,1.56726999e+00,2.77939664e-03,0.00000000e+00,3.30000000e+00,2.44690964e+00
6.01130201e-06,1.57095292e+00,7.80195255e-03,0.00000000e+00,3.30000000e+00,2.37800766e+00
6.01188957e-06,1.57463489e+00,1.87450975e-02,0.00000000e+00,3.30000000e+00,2.29279095e+00
6.01247713e-06,1.57831583e+00,3.93383107e-02,0.00000000e+00,3.30000000e+00,2.19080668e+00
6.01306469e-06,1.58199571e+00,7.48234444e-02,0.00000000e+00,3.30000000e+00,2.07257190e+00
6.01365225e-06,1.58567447e+00,1.34522976e-01,0.00000000e+00,3.30000000e+00,1.93941653e+00
6.01423981e-06,1.58935206e+00,2.39426536e-01,0.00000000e+00,3.30000000e+00,1.79388433e+00
6.01431218e-06,1.58980495e+00,2.57838070e-01,0.00000000e+00,3.30000000e+00,1.77519478e+00
6.01438455e-06,1.59025781e+00,2.77728833e-01,0.00000000e+00,3.30000000e+00,1.75650635e+00
6.01452929e-06,1.59116349e+00,3.24682059e-01,0.00000000e+00,3.30000000e+00,1.71896460e+00
6.01467403e-06,1.59206909e+00,3.83873200e-01,0.00000000e+00,3.30000000e+00,1.68121467e+00
6.01481877e-06,1.59297461e+00,4.64231871e-01,0.00000000e+00,3.30000000e+00,1.64346300e+00
6.01496351e-06,1.59388006e+00,5.91171921e-01,0.00000000e+00,3.30000000e+00,1.60609566e+00
6.01497978e-06,1.59398185e+00,6.11010914e-01,0.00000000e+00,3.30000000e+00,1.60198340e+00
6.01499606e-06,1.59408364e+00,6.32078461e-01,0.00000000e+00,3.30000000e+00,1.59789555e+00
6.01502860e-06,1.59428721e+00,6.81667301e-01,0.00000000e+00,3.30000000e+00,1.59002254e+00
6.01506114e-06,1.59449078e+00,7.42766864e-01,0.00000000e+00,3.30000000e+00,1.58265420e+00
6.01509369e-06,1.59469434e+00,8.17155161e-01,0.00000000e+00,3.30000000e+00,1.57592093e+00
6.01512623e-06,1.59489790e+00,9.05341661e-01,0.00000000e+00,3.30000000e+00,1.56988292e+00
6.01515878e-06,1.59510146e+00,1.00648755e+00,0.00000000e+00,3.30000000e+00,1.56451924e+00
6.01519132e-06,1.59530501e+00,1.11893392e+00,0.00000000e+00,3.30000000e+00,1.55975916e+00
6.01522387e-06,1.59550856e+00,1.24068673e+00,0.00000000e+00,3.30000000e+00,1.55551492e+00
6.01525641e-06,1.59571211e+00,1.36969085e+00,0.00000000e+00,3.30000000e+00,1.55170017e+00
6.01532150e-06,1.59611919e+00,1.64204274e+00,0.00000000e+00,3.30000000e+00,1.54490636e+00
6.01545168e-06,1.59693329e+00,2.21815889e+00,0.00000000e+00,3.30000000e+00,1.53114171e+00
6.01550296e-06,1.59725398e+00,2.43719267e+00,0.00000000e+00,3.30000000e+00,1.52482817e+00
6.01555424e-06,1.59757465e+00,2.61338961e+00,0.00000000e+00,3.30000000e+00,1.51806257e+00
6.01559720e-06,1.59784332e+00,2.70131681e+00,0.00000000e+00,3.30000000e+00,1.51077356e+00
6.01563264e-06,1.59806493e+00,2.74513662e+00,0.00000000e+00,3.30000000e+00,1.50302383e+00
6.01566808e-06,1.59828653e+00,2.77754638e+00,0.00000000e+00,3.30000000e+00,1.49439978e+00
6.01570352e-06,1.59850813e+00,2.80438119e+00,0.00000000e+00,3.30000000e+00,1.48535615e+00
6.01577441e-06,1.59895132e+00,2.84954409e+00,0.00000000e+00,3.30000000e+00,1.46668516e+00
6.01584529e-06,1.59939448e+00,2.88771277e+00,0.00000000e+00,3.30000000e+00,1.44743012e+00
6.01598705e-06,1.60028075e+00,2.95169192e+00,0.00000000e+00,3.30000000e+00,1.40747627e+00
6.01627057e-06,1.60205305e+00,3.04982579e+00,0.00000000e+00,3.30000000e+00,1.32213460e+00
6.01655410e-06,1.60382502e+00,3.12374193e+00,0.00000000e+00,3.30000000e+00,1.23068622e+00
6.01683762e-06,1.60559667e+00,3.18117160e+00,0.00000000e+00,3.30000000e+00,1.13483218e+00
6.01712115e-06,1.60736798e+00,3.22523549e+00,0.00000000e+00,3.30000000e+00,1.03640417e+00
6.01740467e-06,1.60913895e+00,3.25752650e+00,0.00000000e+00,3.30000000e+00,9.37827714e-01
6.01768820e-06,1.61090957e+00,3.27875601e+00,0.00000000e+00,3.30000000e+00,8.42621842e-01
6.01797172e-06,1.61267984e+00,3.29038724e+00,0.00000000e+00,3.30000000e+00,7.56755387e-01
6.01825525e-06,1.61444975e+00,3.29556012e+00,0.00000000e+00,3.30000000e+00,6.88785494e-01
6.01853877e-06,1.61621930e+00,3.29777962e+00,0.00000000e+00,3.30000000e+00,6.43814866e-01
6.01882230e-06,1.61798849e+00,3.29875081e+00,0.00000000e+00,3.30000000e+00,6.17514911e-01
6.01910582e-06,1.61975729e+00,3.29916258e+00,0.00000000e+00,3.30000000e+00,6.01433052e-01
6.01967287e-06,1.62329376e+00,3.29946070e+00,0.00000000e+00,3.30000000e+00,5.79555968e-01
6.02023992e-06,1.62682866e+00,3.29955747e+00,0.00000000e+00,3.30000000e+00,5.62444197e-01
6.02137402e-06,1.63389360e+00,3.29968445e+00,0.00000000e+00,3.30000000e+00,5.32677013e-01
6.02250812e-06,1.64095173e+00,3.29974688e+00,0.00000000e+00,3.30000000e+00,5.07474967e-01
6.02477632e-06,1.65504616e+00,3.29981834e+00,0.00000000e+00,3.30000000e+00,4.65367635e-01
6.02931271e-06,1.68313771e+00,3.29987508e+00,0.00000000e+00,3.30000000e+00,4.01006680e-01
6.03384911e-06,1.71108048e+00,3.29990157e+00,0.00000000e+00,3.30000000e+00,3.51699371e-01
6.03838550e-06,1.73885178e+00,3.29992045e+00,0.00000000e+00,3.30000000e+00,3.11581065e-01
6.04745830e-06,1.79378986e+00,3.29994255e+00,0.00000000e+00,3.30000000e+00,2.48788963e-01
6.06560388e-06,1.90062724e+00,3.29996600e+00,0.00000000e+00,3.30000000e+00,1.63251550e-01
6.08374946e-06,2.00226261e+00,3.29997563e+00,0.00000000e+00,3.30000000e+00,1.07503994e-01
6.10189505e-06,2.09737626e+00,3.29998501e+00,0.00000000e+00,3.30000000e+00,6.94658778e-02
6.12004063e-06,2.18473318e+00,3.29998824e+00,0.00000000e+00,3.30000000e+00,4.33867467e-02
6.13818621e-06,2.26319905e+00,3.29999388e+00,0.00000000e+00,3.30000000e+00,2.58692271e-02
6.15633180e-06,2.33175504e+00,3.29999473e+00,0.00000000e+00,3.30000000e+00,1.46621288e-02
6.17447738e-06,2.38951095e+00,3.29999850e+00,0.00000000e+00,3.30000000e+00,7.99790017e-03
6.19262296e-06,2.43571685e+00,3.29999786e+00,0.00000000e+00,3.30000000e+00,4.39841715e-03
6.21076855e-06,2.46977277e+00,3.30000033e+00,0.00000000e+00,3.30000000e+00,2.61326645e-03
6.22891413e-06,2.49123650e+00,3.29999886e+00,0.00000000e+00,3.30000000e+00,1.81840238e-03
6.24705972e-06,2.49982935e+00,3.30000086e+00,0.00000000e+00,3.30000000e+00,1.55112658e-03
6.26520530e-06,2.49543974e+00,3.29999927e+00,0.00000000e+00,3.30000000e+00,1.67583591e-03
6.28335088e-06,2.47812467e+00,3.30000131e+00,0.00000000e+00,3.30000000e+00,2.25085671e-03
6.30149647e-06,2.44810896e+00,3.30000009e+00,0.00000000e+00,3.30000000e+00,3.62995945e-03
6.31964205e-06,2.40578237e+00,3.30000282e+00,0.00000000e+00,3.30000000e+00,6.50062242e-03
6.33778763e-06,2.35169448e+00,3.30000275e+00,0.00000000e+00,3.30000000e+00,1.19944351e-02
6.35593322e-06,2.28654762e+00,3.30000691e+00,0.00000000e+00,3.30000000e+00,2.15166771e-02
6.37407880e-06,2.21118769e+00,3.30000858e+00,0.00000000e+00,3.30000000e+00,3.67327607e-02
6.39222438e-06,2.12659322e+00,3.30001489e+00,0.00000000e+00,3.30000000e+00,5.96740903e-02
6.41036997e-06,2.03386264e+00,3.30001972e+00,0.00000000e+00,3.30000000e+00,9.32728727e-02
6.42851555e-06,1.93420003e+00,3.30003129e+00,0.00000000e+00,3.30000000e+00,1.42244713e-01
6.44666114e-06,1.82889947e+00,3.30004654e+00,0.00000000e+00,3.30000000e+00,2.15745458e-01
6.46480672e-06,1.71932825e+00,3.30008575e+00,0.00000000e+00,3.30000000e+00,3.37266640e-01
6.46664439e-06,1.70804862e+00,3.30009436e+00,0.00000000e+00,3.30000000e+00,3.54568812e-01
6.47031972e-06,1.68540766e+00,3.30012068e+00,0.00000000e+00,3.30000000e+00,3.93886288e-01
6.47399505e-06,1.66266783e+00,3.30014235e+00,0.00000000e+00,3.30000000e+00,4.42106275e-01
6.47767039e-06,1.63984125e+00,3.30018053e+00,0.00000000e+00,3.30000000e+00,5.04688605e-01
6.48134572e-06,1.61694011e+00,3.30005345e+00,0.00000000e+00,3.30000000e+00,5.98743887e-01
6.48176071e-06,1.61435015e+00,3.29998502e+00,0.00000000e+00,3.30000000e+00,6.13277071e-01
6.48259069e-06,1.60916792e+00,3.29969709e+00,0.00000000e+00,3.30000000e+00,6.46726384e-01
6.48342067e-06,1.60398272e+00,3.29880176e+00,0.00000000e+00,3.30000000e+00,6.90030042e-01
6.48425065e-06,1.59879469e+00,3.29615928e+00,0.00000000e+00,3.30000000e+00,7.47713431e-01
6.48508062e-06,1.59360398e+00,3.28841492e+00,0.00000000e+00,3.30000000e+00,8.26828474e-01
6.48591060e-06,1.58841072e+00,3.26843321e+00,0.00000000e+00,3.30000000e+00,9.33691957e-01
6.48674058e-06,1.58321505e+00,3.22474281e+00,0.00000000e+00,3.30000000e+00,1.07168833e+00
6.48748756e-06,1.57853702e+00,3.15020328e+00,0.00000000e+00,3.30000000e+00,1.22141472e+00
6.48815984e-06,1.57432530e+00,3.03021046e+00,0.00000000e+00,3.30000000e+00,1.37232992e+00
6.48823950e-06,1.57382616e+00,3.01020465e+00,0.00000000e+00,3.30000000e+00,1.39104756e+00
6.48831916e-06,1.57332700e+00,2.98869557e+00,0.00000000e+00,3.30000000e+00,1.40974014e+00
6.48847848e-06,1.57232863e+00,2.93854789e+00,0.00000000e+00,3.30000000e+00,1.44723473e+00
6.48863780e-06,1.57133019e+00,2.87589676e+00,0.00000000e+00,3.30000000e+00,1.48500012e+00
6.48879712e-06,1.57033167e+00,2.79038044e+00,0.00000000e+00,3.30000000e+00,1.52311101e+00
6.48882488e-06,1.57015765e+00,2.77143161e+00,0.00000000e+00,3.30000000e+00,1.52985418e+00
6.48885265e-06,1.56998364e+00,2.75099279e+00,0.00000000e+00,3.30000000e+00,1.53667502e+00
6.48890817e-06,1.56963559e+00,2.70234632e+00,0.00000000e+00,3.30000000e+00,1.55042490e+00
6.48896370e-06,1.56928754e+00,2.63854807e+00,0.00000000e+00,3.30000000e+00,1.56438093e+00
6.48901923e-06,1.56893949e+00,2.54917624e+00,0.00000000e+00,3.30000000e+00,1.57819948e+00
6.48907476e-06,1.56859142e+00,2.42056686e+00,0.00000000e+00,3.30000000e+00,1.59094843e+00
6.48912473e-06,1.56827815e+00,2.26584286e+00,0.00000000e+00,3.30000000e+00,1.60080312e+00
6.48917471e-06,1.56796488e+00,2.07855660e+00,0.00000000e+00,3.30000000e+00,1.60906156e+00
6.48922468e-06,1.56765160e+00,1.86647403e+00,0.00000000e+00,3.30000000e+00,1.61598240e+00
6.48927466e-06,1.56733831e+00,1.63692213e+00,0.00000000e+00,3.30000000e+00,1.62187975e+00
6.48932463e-06,1.56702502e+00,1.39433364e+00,0.00000000e+00,3.30000000e+00,1.62733191e+00
6.48937461e-06,1.56671171e+00,1.14157255e+00,0.00000000e+00,3.30000000e+00,1.63289388e+00
6.48942458e-06,1.56639841e+00,8.86913138e-01,0.00000000e+00,3.30000000e+00,1.63887706e+00
6.48947456e-06,1.56608509e+00,6.62642599e-01,0.00000000e+00,3.30000000e+00,1.64648086e+00
6.48948168e-06,1.56604046e+00,6.37009435e-01,0.00000000e+00,3.30000000e+00,1.64783053e+00
6.48948880e-06,1.56599582e+00,6.12761532e-01,0.00000000e+00,3.30000000e+00,1.64921292e+00
6.48950304e-06,1.56590655e+00,5.71581435e-01,0.00000000e+00,3.30000000e+00,1.65232469e+00
6.48951728e-06,1.56581728e+00,5.39038108e-01,0.00000000e+00,3.30000000e+00,1.65589402e+00
6.48953152e-06,1.56572800e+00,5.13214599e-01,0.00000000e+00,3.30000000e+00,1.65986441e+00
6.48956000e-06,1.56554945e+00,4.74256473e-01,0.00000000e+00,3.30000000e+00,1.66863019e+00
6.48961695e-06,1.56519235e+00,4.20642575e-01,0.00000000e+00,3.30000000e+00,1.68784152e+00
6.48973087e-06,1.56447811e+00,3.45677032e-01,0.00000000e+00,3.30000000e+00,1.72846414e+00
6.48984478e-06,1.56376385e+00,2.88708667e-01,0.00000000e+00,3.30000000e+00,1.77039496e+00
6.49007261e-06,1.56233521e+00,2.04583946e-01,0.00000000e+00,3.30000000e+00,1.85676152e+00
6.49030043e-06,1.56090645e+00,1.44738085e-01,0.00000000e+00,3.30000000e+00,1.94504663e+00
6.49052826e-06,1.55947757e+00,1.00160701e-01,0.00000000e+00,3.30000000e+00,2.03383621e+00
6.49075609e-06,1.55804856e+00,6.68883701e-02,0.00000000e+00,3.30000000e+00,2.12204638e+00
6.49098392e-06,1.55661943e+00,4.22005200e-02,0.00000000e+00,3.30000000e+00,2.20855549e+00
6.49121174e-06,1.55519019e+00,2.47160725e-02,0.00000000e+00,3.30000000e+00,2.29221026e+00
6.49143957e-06,1.55376084e+00,1.31839999e-02,0.00000000e+00,3.30000000e+00,2.37150641e+00
6.49166740e-06,1.55233137e+00,6.64768004e-03,0.00000000e+00,3.30000000e+00,2.44427310e+00
6.49189522e-06,1.55090180e+00,3.44244302e-03,0.00000000e+00,3.30000000e+00,2.50719120e+00
6.49212305e-06,1.54947212e+00,1.95523099e-03,0.00000000e+00,3.30000000e+00,2.55676285e+00
6.49235088e-06,1.54804234e+00,1.13951540e-03,0.00000000e+00,3.30000000e+00,2.59194800e+00
6.49257871e-06,1.54661247e+00,7.20903794e-04,0.00000000e+00,3.30000000e+00,2.61540612e+00
6.49280653e-06,1.54518250e+00,4.84377870e-04,0.00000000e+00,3.30000000e+00,2.63134669e+00
6.49326219e-06,1.54232228e+00,3.07222588e-04,0.00000000e+00,3.30000000e+00,2.65329918e+00
6.49371784e-06,1.53946171e+00,2.43582936e-04,0.00000000e+00,3.30000000e+00,2.66968874e+00
6.49462915e-06,1.53373963e+00,1.85788805e-04,0.00000000e+00,3.30000000e+00,2.69785643e+00
6.49554046e-06,1.52801645e+00,1.43478469e-04,0.00000000e+00,3.30000000e+00,2.72191732e+00
6.49736308e-06,1.51656751e+00,1.05987920e-04,0.00000000e+00,3.30000000e+00,2.76242839e+00
6.50100831e-06,1.49366462e+00,6.42441596e-05,0.00000000e+00,3.30000000e+00,2.82526987e+00
6.50465355e-06,1.47076505e+00,5.56885456e-05,0.00000000e+00,3.30000000e+00,2.87434427e+00
6.50829879e-06,1.44788081e+00,3.88486770e-05,0.00000000e+00,3.30000000e+00,2.91507255e+00
6.51558926e-06,1.40220635e+00,3.41155873e-05,0.00000000e+00,3.30000000e+00,2.98062402e+00
6.53017020e-06,1.31156833e+00,1.65729118e-05,0.00000000e+00,3.30000000e+00,3.07502514e+00
6.54475115e-06,1.22251075e+00,1.81416347e-05,0.00000000e+00,3.30000000e+00,3.14154415e+00
6.55933209e-06,1.13578058e+00,7.29772603e-06,0.00000000e+00,3.30000000e+00,3.19081704e+00
6.57391303e-06,1.05210527e+00,1.15275660e-05,0.00000000e+00,3.30000000e+00,3.22769473e+00
6.58849398e-06,9.72186631e-01,2.32312691e-06,0.00000000e+00,3.30000000e+00,3.25490235e+00
6.60307492e-06,8.96694971e-01,7.38485362e-06,0.00000000e+00,3.30000000e+00,3.27410921e+00
6.61765586e-06,8.26263470e-01,-1.02707637e-06,0.00000000e+00,3.30000000e+00,3.28666990e+00
6.63223681e-06,7.61482865e-01,4.68109926e-06,0.00000000e+00,3.30000000e+00,3.29393512e+00
6.66139870e-06,6.50995753e-01,-3.38323344e-06,0.00000000e+00,3.30000000e+00,3.29905385e+00
6.69056058e-06,5.68932658e-01,3.57512629e-06,0.00000000e+00,3.30000000e+00,3.29982337e+00
6.71972247e-06,5.18040992e-01,-3.53698653e-06,0.00000000e+00,3.30000000e+00,3.29995018e+00
6.74888436e-06,5.00024568e-01,3.54042176e-06,0.00000000e+00,3.30000000e+00,3.29996939e+00
6.77804625e-06,5.15486564e-01,-3.53226846e-06,0.00000000e+00,3.30000000e+00,3.29997732e+00
6.80720813e-06,5.63909322e-01,3.50894537e-06,0.00000000e+00,3.30000000e+00,3.29988988e+00
6.83637002e-06,6.43671685e-01,-3.66188173e-06,0.00000000e+00,3.30000000e+00,3.29925851e+00
6.86553191e-06,7.52103272e-01,2.54235344e-06,0.00000000e+00,3.30000000e+00,3.29480614e+00
6.89469380e-06,8.85573873e-01,-7.12287661e-06,0.00000000e+00,3.30000000e+00,3.27665675e+00
6.92385568e-06,1.03961499e+00,-3.98207439e-06,0.00000000e+00,3.30000000e+00,3.23279250e+00
6.95301757e-06,1.20906946e+00,-1.71402151e-05,0.00000000e+00,3.30000000e+00,3.15066788e+00
6.97926327e-06,1.37007561e+00,-2.11934228e-05,0.00000000e+00,3.30000000e+00,3.01950847e+00
6.98207235e-06,1.38759530e+00,-2.75443560e-05,0.00000000e+00,3.30000000e+00,2.99981100e+00
6.98488143e-06,1.40515000e+00,-3.26816127e-05,0.00000000e+00,3.30000000e+00,2.97843552e+00
6.99049958e-06,1.44034257e+00,-3.80914371e-05,0.00000000e+00,3.30000000e+00,2.92913297e+00
6.99611774e-06,1.47560946e+00,-5.35853714e-05,0.00000000e+00,3.30000000e+00,2.86769124e+00
7.00173590e-06,1.51090675e+00,-7.91469005e-05,0.00000000e+00,3.30000000e+00,2.78471430e+00
7.00735405e-06,1.54619044e+00,-1.27135412e-04,0.00000000e+00,3.30000000e+00,2.64717304e+00
7.00877862e-06,1.55512971e+00,-2.36983609e-05,0.00000000e+00,3.30000000e+00,2.58554574e+00
7.00943523e-06,1.55924858e+00,1.80483880e-04,0.00000000e+00,3.30000000e+00,2.54841382e+00
7.01009184e-06,1.56336645e+00,7.82195523e-04,0.00000000e+00,3.30000000e+00,2.50380052e+00
7.01074846e-06,1.56748323e+00,2.98359896e-03,0.00000000e+00,3.30000000e+00,2.44317251e+00
7.01140507e-06,1.57159887e+00,9.20643778e-03,0.00000000e+00,3.30000000e+00,2.36414836e+00
7.01206169e-06,1.57571330e+00,2.36105300e-02,0.00000000e+00,3.30000000e+00,2.26456648e+00
7.01271830e-06,1.57982643e+00,5.17163399e-02,0.00000000e+00,3.30000000e+00,2.14413473e+00
7.01337492e-06,1.58393820e+00,1.02463789e-01,0.00000000e+00,3.30000000e+00,2.00397547e+00
7.01403153e-06,1.58804855e+00,1.94662108e-01,0.00000000e+00,3.30000000e+00,1.84662634e+00
7.01412016e-06,1.58860326e+00,2.12580202e-01,0.00000000e+00,3.30000000e+00,1.82413009e+00
7.01420879e-06,1.58915794e+00,2.32051255e-01,0.00000000e+00,3.30000000e+00,1.80159789e+00
7.01438606e-06,1.59026722e+00,2.78363882e-01,0.00000000e+00,3.30000000e+00,1.75607939e+00
7.01456332e-06,1.59137640e+00,3.37291396e-01,0.00000000e+00,3.30000000e+00,1.71004227e+00
7.01474058e-06,1.59248546e+00,4.17551371e-01,0.00000000e+00,3.30000000e+00,1.66381206e+00
7.01491785e-06,1.59359440e+00,5.43067503e-01,0.00000000e+00,3.30000000e+00,1.61773025e+00
7.01493645e-06,1.59371079e+00,5.61315786e-01,0.00000000e+00,3.30000000e+00,1.61292366e+00
7.01495506e-06,1.59382718e+00,5.80710762e-01,0.00000000e+00,3.30000000e+00,1.60812388e+00
7.01499227e-06,1.59405995e+00,6.26307375e-01,0.00000000e+00,3.30000000e+00,1.59874005e+00
7.01502948e-06,1.59429272e+00,6.83118229e-01,0.00000000e+00,3.30000000e+00,1.58976076e+00
7.01506669e-06,1.59452548e+00,7.54693930e-01,0.00000000e+00,3.30000000e+00,1.58142038e+00
7.01510390e-06,1.59475824e+00,8.43704287e-01,0.00000000e+00,3.30000000e+00,1.57391950e+00
7.01514111e-06,1.59499099e+00,9.50469139e-01,0.00000000e+00,3.30000000e+00,1.56732268e+00
7.01517833e-06,1.59522373e+00,1.07323073e+00,0.00000000e+00,3.30000000e+00,1.56156799e+00
7.01521554e-06,1.59545647e+00,1.20921102e+00,0.00000000e+00,3.30000000e+00,1.55653369e+00
7.01525275e-06,1.59568921e+00,1.35535007e+00,0.00000000e+00,3.30000000e+00,1.55208930e+00
7.01528996e-06,1.59592194e+00,1.50876441e+00,0.00000000e+00,3.30000000e+00,1.54809881e+00
7.01536438e-06,1.59638739e+00,1.83013522e+00,0.00000000e+00,3.30000000e+00,1.54057836e+00
7.01551323e-06,1.59731821e+00,2.47215420e+00,0.00000000e+00,3.30000000e+00,1.52328381e+00
7.01552302e-06,1.59737943e+00,2.50991049e+00,0.00000000e+00,3.30000000e+00,1.52209241e+00
7.01554259e-06,1.59750184e+00,2.57806652e+00,0.00000000e+00,3.30000000e+00,1.51966429e+00
7.01558175e-06,1.59774668e+00,2.67445447e+00,0.00000000e+00,3.30000000e+00,1.51368961e+00
7.01561617e-06,1.59796194e+00,2.72614108e+00,0.00000000e+00,3.30000000e+00,1.50680777e+00
7.01565060e-06,1.59817720e+00,2.76213178e+00,0.00000000e+00,3.30000000e+00,1.49879008e+00
7.01571945e-06,1.59860770e+00,2.81541704e+00,0.00000000e+00,3.30000000e+00,1.48135224e+00
7.01578830e-06,1.59903818e+00,2.85724773e+00,0.00000000e+00,3.30000000e+00,1.46301946e+00
7.01592600e-06,1.59989909e+00,2.92570889e+00,0.00000000e+00,3.30000000e+00,1.42501137e+00
7.01606370e-06,1.60075993e+00,2.98124235e+00,0.00000000e+00,3.30000000e+00,1.38513819e+00
7.01620140e-06,1.60162069e+00,3.02848532e+00,0.00000000e+00,3.30000000e+00,1.34359996e+00
7.01647680e-06,1.60334198e+00,3.10543521e+00,0.00000000e+00,3.30000000e+00,1.25616497e+00
7.01702761e-06,1.60678362e+00,3.21182245e+00,0.00000000e+00,3.30000000e+00,1.06968794e+00
7.01757841e-06,1.61022399e+00,3.27136709e+00,0.00000000e+00,3.30000000e+00,8.80634372e-01
7.01807413e-06,1.61331920e+00,3.29261476e+00,0.00000000e+00,3.30000000e+00,7.32521703e-01
7.01852029e-06,1.61610394e+00,3.29761337e+00,0.00000000e+00,3.30000000e+00,6.46699695e-01
7.01890191e-06,1.61848518e+00,3.29895483e+00,0.00000000e+00,3.30000000e+00,6.11940337e-01
7.01928353e-06,1.62086575e+00,3.29928026e+00,0.00000000e+00,3.30000000e+00,5.93558917e-01
7.01966515e-06,1.62324561e+00,3.29946623e+00,0.00000000e+00,3.30000000e+00,5.80047672e-01
7.02004677e-06,1.62562477e+00,3.29950760e+00,0.00000000e+00,3.30000000e+00,5.68095343e-01
7.02081001e-06,1.63038091e+00,3.29964918e+00,0.00000000e+00,3.30000000e+00,5.46801736e-01
7.02233650e-06,1.63988408e+00,3.29972586e+00,0.00000000e+00,3.30000000e+00,5.11026742e-01
7.02538946e-06,1.65885094e+00,3.29984571e+00,0.00000000e+00,3.30000000e+00,4.55402935e-01
7.02844243e-06,1.67775935e+00,3.29984934e+00,0.00000000e+00,3.30000000e+00,4.11936780e-01
7.03149540e-06,1.69660236e+00,3.29990520e+00,0.00000000e+00,3.30000000e+00,3.75870092e-01
7.03760134e-06,1.73406444e+00,3.29990305e+00,0.00000000e+00,3.30000000e+00,3.17999740e-01
7.04981321e-06,1.80790059e+00,3.29996229e+00,0.00000000e+00,3.30000000e+00,2.35213238e-01
7.06202508e-06,1.87992488e+00,3.29994602e+00,0.00000000e+00,3.30000000e+00,1.77192746e-01
7.07423696e-06,1.94971350e+00,3.29998617e+00,0.00000000e+00,3.30000000e+00,1.33980606e-01
7.09866070e-06,2.08095660e+00,3.29996872e+00,0.00000000e+00,3.30000000e+00,7.52513653e-02
7.12308445e-06,2.19854520e+00,3.30000417e+00,0.00000000e+00,3.30000000e+00,3.99168589e-02
7.14750819e-06,2.29971557e+00,3.29998043e+00,0.00000000e+00,3.30000000e+00,1.94447006e-02
7.17193194e-06,2.38208986e+00,3.30001141e+00,0.00000000e+00,3.30000000e+00,8.71572309e-03
7.19635569e-06,2.44373198e+00,3.29998502e+00,0.00000000e+00,3.30000000e+00,3.91680518e-03
7.22077943e-06,2.48319313e+00,3.30001356e+00,0.00000000e+00,3.30000000e+00,2.08774021e-03
7.24520318e-06,2.49954584e+00,3.29998608e+00,0.00000000e+00,3.30000000e+00,1.56370831e-03
7.26962692e-06,2.49240577e+00,3.30001404e+00,0.00000000e+00,3.30000000e+00,1.76300235e-03
7.29405067e-06,2.46194072e+00,3.29998687e+00,0.00000000e+00,3.30000000e+00,2.93371411e-03
7.31847442e-06,2.40886674e+00,3.30001560e+00,0.00000000e+00,3.30000000e+00,6.25112911e-03
7.34289816e-06,2.33443124e+00,3.29999039e+00,0.00000000e+00,3.30000000e+00,1.42023578e-02
7.36732191e-06,2.24038372e+00,3.30002177e+00,0.00000000e+00,3.30000000e+00,3.02828150e-02
7.39174565e-06,2.12893463e+00,3.29999995e+00,0.00000000e+00,3.30000000e+00,5.89524070e-02
7.41616940e-06,2.00270338e+00,3.30003701e+00,0.00000000e+00,3.30000000e+00,1.06941198e-01
7.44059315e-06,1.86465687e+00,3.30002566e+00,0.00000000e+00,3.30000000e+00,1.87517592e-01
7.46257452e-06,1.73299007e+00,3.30009141e+00,0.00000000e+00,3.30000000e+00,3.17943060e-01
7.46456088e-06,1.72083502e+00,3.30008603e+00,0.00000000e+00,3.30000000e+00,3.35042434e-01
7.46853361e-06,1.69642362e+00,3.30010988e+00,0.00000000e+00,3.30000000e+00,3.73867041e-01
7.47250634e-06,1.67188984e+00,3.30013012e+00,0.00000000e+00,3.30000000e+00,4.21278072e-01
7.47647907e-06,1.64724897e+00,3.30017006e+00,0.00000000e+00,3.30000000e+00,4.82200943e-01
7.48045180e-06,1.62251635e+00,3.30014031e+00,0.00000000e+00,3.30000000e+00,5.70861422e-01
7.48092985e-06,1.61953477e+00,3.30011252e+00,0.00000000e+00,3.30000000e+00,5.85057545e-01
7.48188595e-06,1.61356839e+00,3.29998243e+00,0.00000000e+00,3.30000000e+00,6.17462246e-01
7.48284204e-06,1.60759792e+00,3.29950815e+00,0.00000000e+00,3.30000000e+00,6.58819680e-01
7.48379814e-06,1.60162356e+00,3.29793916e+00,0.00000000e+00,3.30000000e+00,7.14158766e-01
